	claim	lable	link
21148	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21149	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21150		false	https://www.snopes.com/fact-check/desert-meteor/
21151		false	https://www.snopes.com/fact-check/power-basketball-2/
21152		false	https://www.snopes.com/fact-check/trouble-brewing/
21153		false	https://www.snopes.com/fact-check/book-drop/
21154		false	https://www.snopes.com/fact-check/worlds-ugliest-dog/
21155		false	https://www.snopes.com/fact-check/finnegan-the-squirrel/
21156		false	https://www.snopes.com/fact-check/marzipan-babies/
21157		false	https://www.snopes.com/fact-check/dream-police/
21158		false	https://www.snopes.com/fact-check/unfortunate-son/
21159		false	https://www.snopes.com/fact-check/coffin-protest/
21160		false	https://www.snopes.com/fact-check/birth-signs/
21161		false	https://www.snopes.com/fact-check/bungee-whiz/
21162	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21163	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21164	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21165	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21166	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21167	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21168	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21169	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21170	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21171	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21172		false	https://www.snopes.com/fact-check/clay-county-snake/
21173		false	https://www.snopes.com/fact-check/debit-card-abuse/
21174		false	https://www.snopes.com/fact-check/hurricane-rules/
21175		false	https://www.snopes.com/fact-check/texas-food-stamps/
21176		false	https://www.snopes.com/fact-check/report-from-a-paramedic/
21177		false	https://www.snopes.com/fact-check/water-bridge/
21178		false	https://www.snopes.com/fact-check/warren-uncommissioned/
21179		false	https://www.snopes.com/fact-check/i-will-survive/
21180		false	https://www.snopes.com/fact-check/disaster-foretold/
21181		false	https://www.snopes.com/fact-check/the-high-road/
21182		false	https://www.snopes.com/fact-check/kanye-west/
21183		false	https://www.snopes.com/fact-check/killer-dolphins/
21184	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21185	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21186	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21187	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21188	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21189	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21190	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21191	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21192	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21193	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21194		false	https://www.snopes.com/fact-check/phone-call/
21195		false	https://www.snopes.com/fact-check/dog-rescue/
21196		false	https://www.snopes.com/fact-check/photo-finish/
21197		false	https://www.snopes.com/fact-check/snake-defense/
21198		false	https://www.snopes.com/fact-check/whats-wrong-with-this-picture/
21199		false	https://www.snopes.com/fact-check/flood-happens/
21200		false	https://www.snopes.com/fact-check/role-model/
21201		false	https://www.snopes.com/fact-check/speed-trap/
21202		false	https://www.snopes.com/fact-check/heineken-beer/
21203		false	https://www.snopes.com/fact-check/dispatch-from-a-physician/
21204		false	https://www.snopes.com/fact-check/the-price-is-right/
21205		false	https://www.snopes.com/fact-check/open-letter-to-george-w-bush/
21206	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21207	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21208	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21209	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21210	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21211	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21212	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21213	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21214	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21215	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21216		false	https://www.snopes.com/fact-check/get-off-his-back/
21217		false	https://www.snopes.com/fact-check/snake-rigging/
21218		false	https://www.snopes.com/fact-check/fishing-trip/
21219		false	https://www.snopes.com/fact-check/gas-high/
21220		false	https://www.snopes.com/fact-check/worst-disaster/
21221		false	https://www.snopes.com/fact-check/school-buses/
21222		false	https://www.snopes.com/fact-check/third-world-protest/
21223		false	https://www.snopes.com/fact-check/live-and-kern/
21224		false	https://www.snopes.com/fact-check/lost-girl/
21225		false	https://www.snopes.com/fact-check/tube-stake/
21226		false	https://www.snopes.com/fact-check/approach-shot/
21227	Arby's roast beef is made from a paste, gel, powder, or liquid.	false	https://www.snopes.com/fact-check/arbys-liquid-meat/
21228	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21229	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21230	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21231	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21232	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21233	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21234	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21235	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21236	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21237	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21238		false	https://www.snopes.com/fact-check/great-reason-not-to-tan/
21239		false	https://www.snopes.com/fact-check/mine-control/
21240		false	https://www.snopes.com/fact-check/peter-griffin/
21241		false	https://www.snopes.com/fact-check/albino-deer/
